targetId,comparatorId,outcomeId,outcomeName,type
137,138,194083,Vaginitis and vulvovaginitis,outcome
137,138,140641,Verruca vulgaris,outcome
137,138,380038,Viral conjunctivitis,outcome
137,138,4291005,Viral hepatitis,outcome
137,138,4248870,Visceroptosis,outcome
137,138,440193,Wristdrop,outcome
137,138,4115367,Wrist joint pain,outcome
137,140,434165,Abnormal cervical smear,outcome
137,140,436409,Abnormal pupil,outcome
137,140,199192,Abrasion and/or friction burn of trunk without infection,outcome
137,140,4088290,Absence of breast,outcome
137,140,4092879,Absent kidney,outcome
137,140,436634,Acariasis,outcome
137,140,44783954,Acid reflux,outcome
137,140,75911,Acquired hallux valgus,outcome
137,140,137951,Acquired keratoderma,outcome
137,140,77965,Acquired trigger finger,outcome
137,140,376707,Acute conjunctivitis,outcome
137,140,4103640,Amputated foot,outcome
137,140,432595,Amyloidosis,outcome
137,140,73241,Anal and rectal polyp,outcome
137,140,437082,Ankylosing spondylitis,outcome
137,140,77650,Aseptic necrosis of bone,outcome
137,140,378424,Astigmatism,outcome
137,140,374923,Bell's palsy,outcome
137,140,4110709,Benign epithelial neoplasm of skin,outcome
137,140,133655,Burn of forearm,outcome
137,140,73560,Calcaneal spur,outcome
137,140,434327,Cannabis abuse,outcome
137,140,4213540,Cervical somatic dysfunction,outcome
137,140,381581,Chalazion,outcome
137,140,140842,Changes in skin texture,outcome
137,140,438531,Chondromalacia,outcome
137,140,81378,Chondromalacia of patella,outcome
137,140,432303,Cocaine abuse,outcome
137,140,4201390,Colostomy present,outcome
137,140,46269889,Complication due to Crohn's disease,outcome
137,140,134438,Contact dermatitis,outcome
137,140,78619,Contusion of knee,outcome
137,140,201606,Crohn's disease,outcome
137,140,260134,Croup,outcome
137,140,76786,Derangement of knee,outcome
137,140,4115402,Difficulty sleeping,outcome
137,140,443767,Disorder of eye due to diabetes mellitus,outcome
137,140,45757370,Disproportion of reconstructed breast,outcome
137,140,433111,Effects of hunger,outcome
137,140,441589,Endocarditis,outcome
137,140,200775,Endometrial hyperplasia,outcome
137,140,433527,Endometriosis,outcome
137,140,73008,Enthesopathy,outcome
137,140,4249170,Epicondylitis,outcome
137,140,4170770,Epidermoid cyst,outcome
137,140,4345472,Epstein-Barr virus disease,outcome
137,140,4092896,Feces contents abnormal,outcome
137,140,259995,Foreign body in orifice,outcome
137,140,4050747,Fracture of upper limb,outcome
137,140,196456,Gallstone,outcome
137,140,40481632,Ganglion cyst,outcome
137,140,4166231,Genetic predisposition,outcome
137,140,74855,Genital herpes simplex,outcome
137,140,433577,Hammer toe,outcome
137,140,441818,Hemangioma,outcome
137,140,4231770,Hereditary thrombophilia,outcome
137,140,440329,Herpes zoster without complication,outcome
137,140,4012570,High risk sexual behavior,outcome
137,140,4038835,Hodgkin's disease,outcome
137,140,4012934,Homocystinuria,outcome
137,140,441788,Human papilloma virus infection,outcome
137,140,380688,Hypoglycemic coma,outcome
137,140,4254542,Hypopituitarism,outcome
137,140,4201717,Ileostomy present,outcome
137,140,374375,Impacted cerumen,outcome
137,140,140480,Impetigo,outcome
137,140,4344500,Impingement syndrome of shoulder region,outcome
137,140,139099,Ingrowing nail,outcome
137,140,444132,Injury of knee,outcome
137,140,434926,Iridocyclitis,outcome
137,140,196168,Irregular periods,outcome
137,140,75576,Irritable bowel syndrome,outcome
137,140,432593,Kwashiorkor,outcome
137,140,434203,Late effect of contusion,outcome
137,140,438329,Late effect of motor vehicle accident,outcome
137,140,443285,Lesion of cervix,outcome
137,140,195873,Leukorrhea,outcome
137,140,440638,Lyme disease,outcome
137,140,4083487,Macular drusen,outcome
137,140,4156115,Malignant neoplasm of endocrine gland,outcome
137,140,4103703,Melena,outcome
137,140,4134455,Mononeuropathy,outcome
137,140,4209423,Nicotine dependence,outcome
137,140,377572,Noise effects on inner ear,outcome
137,140,40480893,Nonspecific tuberculin test reaction,outcome
137,140,136368,Non-toxic multinodular goiter,outcome
137,140,4215978,Onychomycosis,outcome
137,140,140648,Onychomycosis due to dermatophyte,outcome
137,140,438130,Opioid abuse,outcome
137,140,75354,Osteochondropathy,outcome
137,140,192606,Paraplegia,outcome
137,140,4091513,Passing flatus,outcome
137,140,4112731,Polyp of intestine,outcome
137,140,4202045,Postviral fatigue syndrome,outcome
137,140,373478,Presbyopia,outcome
137,140,46286594,Problem related to lifestyle,outcome
137,140,439790,Psychalgia,outcome
137,140,81634,Ptotic breast,outcome
137,140,253954,Pulmonary tuberculosis,outcome
137,140,4087647,Rectal mass,outcome
137,140,380706,Regular astigmatism,outcome
137,140,438688,Sarcoidosis,outcome
137,140,4169984,Scar,outcome
137,140,141932,Senile hyperkeratosis,outcome
137,140,196236,Septic shock,outcome
137,140,254443,Sjögren's syndrome,outcome
137,140,36713918,Somatic dysfunction of lumbar region,outcome
137,140,443172,"Splinter of face, without major open wound",outcome
137,140,81151,Sprain of ankle,outcome
137,140,72748,Strain of rotator cuff capsule,outcome
137,140,378427,Tear film insufficiency,outcome
137,140,134461,Tietze's disease,outcome
137,140,437264,Tobacco dependence syndrome,outcome
137,140,4234533,Tonsillitis,outcome
137,140,4030042,Toxic goiter,outcome
137,140,81893,Ulcerative colitis,outcome
137,140,194083,Vaginitis and vulvovaginitis,outcome
137,140,140641,Verruca vulgaris,outcome
137,140,380038,Viral conjunctivitis,outcome
137,140,4291005,Viral hepatitis,outcome
137,140,4248870,Visceroptosis,outcome
137,140,440193,Wristdrop,outcome
137,140,4115367,Wrist joint pain,outcome
137,141,434165,Abnormal cervical smear,outcome
137,141,436409,Abnormal pupil,outcome
137,141,199192,Abrasion and/or friction burn of trunk without infection,outcome
137,141,4088290,Absence of breast,outcome
137,141,4092879,Absent kidney,outcome
137,141,436634,Acariasis,outcome
137,141,44783954,Acid reflux,outcome
137,141,75911,Acquired hallux valgus,outcome
137,141,137951,Acquired keratoderma,outcome
137,141,77965,Acquired trigger finger,outcome
137,141,376707,Acute conjunctivitis,outcome
137,141,4103640,Amputated foot,outcome
137,141,432595,Amyloidosis,outcome
137,141,73241,Anal and rectal polyp,outcome
137,141,437082,Ankylosing spondylitis,outcome
137,141,77650,Aseptic necrosis of bone,outcome
137,141,378424,Astigmatism,outcome
137,141,374923,Bell's palsy,outcome
137,141,4110709,Benign epithelial neoplasm of skin,outcome
137,141,133655,Burn of forearm,outcome
137,141,73560,Calcaneal spur,outcome
137,141,434327,Cannabis abuse,outcome
137,141,4213540,Cervical somatic dysfunction,outcome
137,141,381581,Chalazion,outcome
137,141,140842,Changes in skin texture,outcome
137,141,438531,Chondromalacia,outcome
137,141,81378,Chondromalacia of patella,outcome
137,141,432303,Cocaine abuse,outcome
137,141,4201390,Colostomy present,outcome
137,141,46269889,Complication due to Crohn's disease,outcome
137,141,134438,Contact dermatitis,outcome
137,141,78619,Contusion of knee,outcome
137,141,201606,Crohn's disease,outcome
137,141,260134,Croup,outcome
137,141,76786,Derangement of knee,outcome
137,141,4115402,Difficulty sleeping,outcome
137,141,443767,Disorder of eye due to diabetes mellitus,outcome
137,141,45757370,Disproportion of reconstructed breast,outcome
137,141,433111,Effects of hunger,outcome
137,141,441589,Endocarditis,outcome
137,141,200775,Endometrial hyperplasia,outcome
137,141,433527,Endometriosis,outcome
137,141,73008,Enthesopathy,outcome
137,141,4249170,Epicondylitis,outcome
137,141,4170770,Epidermoid cyst,outcome
137,141,4345472,Epstein-Barr virus disease,outcome
137,141,4092896,Feces contents abnormal,outcome
137,141,259995,Foreign body in orifice,outcome
137,141,4050747,Fracture of upper limb,outcome
137,141,196456,Gallstone,outcome
137,141,40481632,Ganglion cyst,outcome
137,141,4166231,Genetic predisposition,outcome
137,141,74855,Genital herpes simplex,outcome
137,141,433577,Hammer toe,outcome
137,141,441818,Hemangioma,outcome
137,141,4231770,Hereditary thrombophilia,outcome
137,141,440329,Herpes zoster without complication,outcome
137,141,4012570,High risk sexual behavior,outcome
137,141,4038835,Hodgkin's disease,outcome
137,141,4012934,Homocystinuria,outcome
137,141,441788,Human papilloma virus infection,outcome
137,141,380688,Hypoglycemic coma,outcome
137,141,4254542,Hypopituitarism,outcome
137,141,4201717,Ileostomy present,outcome
137,141,374375,Impacted cerumen,outcome
137,141,140480,Impetigo,outcome
137,141,4344500,Impingement syndrome of shoulder region,outcome
137,141,139099,Ingrowing nail,outcome
137,141,444132,Injury of knee,outcome
137,141,434926,Iridocyclitis,outcome
137,141,196168,Irregular periods,outcome
137,141,75576,Irritable bowel syndrome,outcome
137,141,432593,Kwashiorkor,outcome
137,141,434203,Late effect of contusion,outcome
137,141,438329,Late effect of motor vehicle accident,outcome
137,141,443285,Lesion of cervix,outcome
137,141,195873,Leukorrhea,outcome
137,141,440638,Lyme disease,outcome
137,141,4083487,Macular drusen,outcome
137,141,4156115,Malignant neoplasm of endocrine gland,outcome
137,141,4103703,Melena,outcome
137,141,4134455,Mononeuropathy,outcome
137,141,4209423,Nicotine dependence,outcome
137,141,377572,Noise effects on inner ear,outcome
137,141,40480893,Nonspecific tuberculin test reaction,outcome
137,141,136368,Non-toxic multinodular goiter,outcome
137,141,4215978,Onychomycosis,outcome
137,141,140648,Onychomycosis due to dermatophyte,outcome
137,141,438130,Opioid abuse,outcome
137,141,75354,Osteochondropathy,outcome
137,141,192606,Paraplegia,outcome
137,141,4091513,Passing flatus,outcome
137,141,4112731,Polyp of intestine,outcome
137,141,4202045,Postviral fatigue syndrome,outcome
137,141,373478,Presbyopia,outcome
137,141,46286594,Problem related to lifestyle,outcome
137,141,439790,Psychalgia,outcome
137,141,81634,Ptotic breast,outcome
137,141,253954,Pulmonary tuberculosis,outcome
137,141,4087647,Rectal mass,outcome
137,141,380706,Regular astigmatism,outcome
137,141,438688,Sarcoidosis,outcome
137,141,4169984,Scar,outcome
137,141,141932,Senile hyperkeratosis,outcome
137,141,196236,Septic shock,outcome
137,141,254443,Sjögren's syndrome,outcome
137,141,36713918,Somatic dysfunction of lumbar region,outcome
137,141,443172,"Splinter of face, without major open wound",outcome
137,141,81151,Sprain of ankle,outcome
137,141,72748,Strain of rotator cuff capsule,outcome
137,141,378427,Tear film insufficiency,outcome
137,141,134461,Tietze's disease,outcome
137,141,437264,Tobacco dependence syndrome,outcome
137,141,4234533,Tonsillitis,outcome
137,141,4030042,Toxic goiter,outcome
137,141,81893,Ulcerative colitis,outcome
137,141,194083,Vaginitis and vulvovaginitis,outcome
137,141,140641,Verruca vulgaris,outcome
137,141,380038,Viral conjunctivitis,outcome
137,141,4291005,Viral hepatitis,outcome
137,141,4248870,Visceroptosis,outcome
137,141,440193,Wristdrop,outcome
137,141,4115367,Wrist joint pain,outcome
138,140,434165,Abnormal cervical smear,outcome
138,140,436409,Abnormal pupil,outcome
138,140,199192,Abrasion and/or friction burn of trunk without infection,outcome
138,140,4088290,Absence of breast,outcome
138,140,4092879,Absent kidney,outcome
138,140,436634,Acariasis,outcome
138,140,44783954,Acid reflux,outcome
138,140,75911,Acquired hallux valgus,outcome
138,140,137951,Acquired keratoderma,outcome
138,140,77965,Acquired trigger finger,outcome
138,140,376707,Acute conjunctivitis,outcome
138,140,4103640,Amputated foot,outcome
138,140,432595,Amyloidosis,outcome
138,140,73241,Anal and rectal polyp,outcome
138,140,437082,Ankylosing spondylitis,outcome
138,140,77650,Aseptic necrosis of bone,outcome
138,140,378424,Astigmatism,outcome
138,140,374923,Bell's palsy,outcome
138,140,4110709,Benign epithelial neoplasm of skin,outcome
138,140,133655,Burn of forearm,outcome
138,140,73560,Calcaneal spur,outcome
138,140,434327,Cannabis abuse,outcome
138,140,4213540,Cervical somatic dysfunction,outcome
138,140,381581,Chalazion,outcome
138,140,140842,Changes in skin texture,outcome
138,140,438531,Chondromalacia,outcome
138,140,81378,Chondromalacia of patella,outcome
138,140,432303,Cocaine abuse,outcome
138,140,4201390,Colostomy present,outcome
138,140,46269889,Complication due to Crohn's disease,outcome
138,140,134438,Contact dermatitis,outcome
138,140,78619,Contusion of knee,outcome
138,140,201606,Crohn's disease,outcome
138,140,260134,Croup,outcome
138,140,76786,Derangement of knee,outcome
138,140,4115402,Difficulty sleeping,outcome
138,140,443767,Disorder of eye due to diabetes mellitus,outcome
138,140,45757370,Disproportion of reconstructed breast,outcome
138,140,433111,Effects of hunger,outcome
138,140,441589,Endocarditis,outcome
138,140,200775,Endometrial hyperplasia,outcome
138,140,433527,Endometriosis,outcome
138,140,73008,Enthesopathy,outcome
138,140,4249170,Epicondylitis,outcome
138,140,4170770,Epidermoid cyst,outcome
138,140,4345472,Epstein-Barr virus disease,outcome
138,140,4092896,Feces contents abnormal,outcome
138,140,259995,Foreign body in orifice,outcome
138,140,4050747,Fracture of upper limb,outcome
138,140,196456,Gallstone,outcome
138,140,40481632,Ganglion cyst,outcome
138,140,4166231,Genetic predisposition,outcome
138,140,74855,Genital herpes simplex,outcome
138,140,433577,Hammer toe,outcome
138,140,441818,Hemangioma,outcome
138,140,4231770,Hereditary thrombophilia,outcome
138,140,440329,Herpes zoster without complication,outcome
138,140,4012570,High risk sexual behavior,outcome
138,140,4038835,Hodgkin's disease,outcome
138,140,4012934,Homocystinuria,outcome
138,140,441788,Human papilloma virus infection,outcome
138,140,380688,Hypoglycemic coma,outcome
138,140,4254542,Hypopituitarism,outcome
138,140,4201717,Ileostomy present,outcome
138,140,374375,Impacted cerumen,outcome
138,140,140480,Impetigo,outcome
138,140,4344500,Impingement syndrome of shoulder region,outcome
138,140,139099,Ingrowing nail,outcome
138,140,444132,Injury of knee,outcome
138,140,434926,Iridocyclitis,outcome
138,140,196168,Irregular periods,outcome
138,140,75576,Irritable bowel syndrome,outcome
138,140,432593,Kwashiorkor,outcome
138,140,434203,Late effect of contusion,outcome
138,140,438329,Late effect of motor vehicle accident,outcome
138,140,443285,Lesion of cervix,outcome
138,140,195873,Leukorrhea,outcome
138,140,440638,Lyme disease,outcome
138,140,4083487,Macular drusen,outcome
138,140,4156115,Malignant neoplasm of endocrine gland,outcome
138,140,4103703,Melena,outcome
138,140,4134455,Mononeuropathy,outcome
138,140,4209423,Nicotine dependence,outcome
138,140,377572,Noise effects on inner ear,outcome
138,140,40480893,Nonspecific tuberculin test reaction,outcome
138,140,136368,Non-toxic multinodular goiter,outcome
138,140,4215978,Onychomycosis,outcome
138,140,140648,Onychomycosis due to dermatophyte,outcome
138,140,438130,Opioid abuse,outcome
138,140,75354,Osteochondropathy,outcome
138,140,192606,Paraplegia,outcome
138,140,4091513,Passing flatus,outcome
138,140,4112731,Polyp of intestine,outcome
138,140,4202045,Postviral fatigue syndrome,outcome
138,140,373478,Presbyopia,outcome
138,140,46286594,Problem related to lifestyle,outcome
138,140,439790,Psychalgia,outcome
138,140,81634,Ptotic breast,outcome
138,140,253954,Pulmonary tuberculosis,outcome
138,140,4087647,Rectal mass,outcome
138,140,380706,Regular astigmatism,outcome
138,140,438688,Sarcoidosis,outcome
138,140,4169984,Scar,outcome
138,140,141932,Senile hyperkeratosis,outcome
138,140,196236,Septic shock,outcome
138,140,254443,Sjögren's syndrome,outcome
138,140,36713918,Somatic dysfunction of lumbar region,outcome
138,140,443172,"Splinter of face, without major open wound",outcome
138,140,81151,Sprain of ankle,outcome
138,140,72748,Strain of rotator cuff capsule,outcome
138,140,378427,Tear film insufficiency,outcome
138,140,134461,Tietze's disease,outcome
138,140,437264,Tobacco dependence syndrome,outcome
138,140,4234533,Tonsillitis,outcome
138,140,4030042,Toxic goiter,outcome
138,140,81893,Ulcerative colitis,outcome
138,140,194083,Vaginitis and vulvovaginitis,outcome
138,140,140641,Verruca vulgaris,outcome
138,140,380038,Viral conjunctivitis,outcome
138,140,4291005,Viral hepatitis,outcome
138,140,4248870,Visceroptosis,outcome
138,140,440193,Wristdrop,outcome
138,140,4115367,Wrist joint pain,outcome
138,141,434165,Abnormal cervical smear,outcome
138,141,436409,Abnormal pupil,outcome
138,141,199192,Abrasion and/or friction burn of trunk without infection,outcome
138,141,4088290,Absence of breast,outcome
138,141,4092879,Absent kidney,outcome
138,141,436634,Acariasis,outcome
138,141,44783954,Acid reflux,outcome
138,141,75911,Acquired hallux valgus,outcome
138,141,137951,Acquired keratoderma,outcome
138,141,77965,Acquired trigger finger,outcome
138,141,376707,Acute conjunctivitis,outcome
138,141,4103640,Amputated foot,outcome
138,141,432595,Amyloidosis,outcome
138,141,73241,Anal and rectal polyp,outcome
138,141,437082,Ankylosing spondylitis,outcome
138,141,77650,Aseptic necrosis of bone,outcome
138,141,378424,Astigmatism,outcome
138,141,374923,Bell's palsy,outcome
138,141,4110709,Benign epithelial neoplasm of skin,outcome
138,141,133655,Burn of forearm,outcome
138,141,73560,Calcaneal spur,outcome
138,141,434327,Cannabis abuse,outcome
138,141,4213540,Cervical somatic dysfunction,outcome
138,141,381581,Chalazion,outcome
138,141,140842,Changes in skin texture,outcome
138,141,438531,Chondromalacia,outcome
138,141,81378,Chondromalacia of patella,outcome
138,141,432303,Cocaine abuse,outcome
138,141,4201390,Colostomy present,outcome
138,141,46269889,Complication due to Crohn's disease,outcome
138,141,134438,Contact dermatitis,outcome
138,141,78619,Contusion of knee,outcome
138,141,201606,Crohn's disease,outcome
138,141,260134,Croup,outcome
138,141,76786,Derangement of knee,outcome
138,141,4115402,Difficulty sleeping,outcome
138,141,443767,Disorder of eye due to diabetes mellitus,outcome
138,141,45757370,Disproportion of reconstructed breast,outcome
138,141,433111,Effects of hunger,outcome
138,141,441589,Endocarditis,outcome
138,141,200775,Endometrial hyperplasia,outcome
138,141,433527,Endometriosis,outcome
138,141,73008,Enthesopathy,outcome
138,141,4249170,Epicondylitis,outcome
138,141,4170770,Epidermoid cyst,outcome
138,141,4345472,Epstein-Barr virus disease,outcome
138,141,4092896,Feces contents abnormal,outcome
138,141,259995,Foreign body in orifice,outcome
138,141,4050747,Fracture of upper limb,outcome
138,141,196456,Gallstone,outcome
138,141,40481632,Ganglion cyst,outcome
138,141,4166231,Genetic predisposition,outcome
138,141,74855,Genital herpes simplex,outcome
138,141,433577,Hammer toe,outcome
138,141,441818,Hemangioma,outcome
138,141,4231770,Hereditary thrombophilia,outcome
138,141,440329,Herpes zoster without complication,outcome
138,141,4012570,High risk sexual behavior,outcome
138,141,4038835,Hodgkin's disease,outcome
138,141,4012934,Homocystinuria,outcome
138,141,441788,Human papilloma virus infection,outcome
138,141,380688,Hypoglycemic coma,outcome
138,141,4254542,Hypopituitarism,outcome
138,141,4201717,Ileostomy present,outcome
138,141,374375,Impacted cerumen,outcome
138,141,140480,Impetigo,outcome
138,141,4344500,Impingement syndrome of shoulder region,outcome
138,141,139099,Ingrowing nail,outcome
138,141,444132,Injury of knee,outcome
138,141,434926,Iridocyclitis,outcome
138,141,196168,Irregular periods,outcome
138,141,75576,Irritable bowel syndrome,outcome
138,141,432593,Kwashiorkor,outcome
138,141,434203,Late effect of contusion,outcome
138,141,438329,Late effect of motor vehicle accident,outcome
138,141,443285,Lesion of cervix,outcome
138,141,195873,Leukorrhea,outcome
138,141,440638,Lyme disease,outcome
138,141,4083487,Macular drusen,outcome
138,141,4156115,Malignant neoplasm of endocrine gland,outcome
138,141,4103703,Melena,outcome
138,141,4134455,Mononeuropathy,outcome
138,141,4209423,Nicotine dependence,outcome
138,141,377572,Noise effects on inner ear,outcome
138,141,40480893,Nonspecific tuberculin test reaction,outcome
138,141,136368,Non-toxic multinodular goiter,outcome
138,141,4215978,Onychomycosis,outcome
138,141,140648,Onychomycosis due to dermatophyte,outcome
138,141,438130,Opioid abuse,outcome
138,141,75354,Osteochondropathy,outcome
138,141,192606,Paraplegia,outcome
138,141,4091513,Passing flatus,outcome
138,141,4112731,Polyp of intestine,outcome
138,141,4202045,Postviral fatigue syndrome,outcome
138,141,373478,Presbyopia,outcome
138,141,46286594,Problem related to lifestyle,outcome
138,141,439790,Psychalgia,outcome
138,141,81634,Ptotic breast,outcome
138,141,253954,Pulmonary tuberculosis,outcome
138,141,4087647,Rectal mass,outcome
138,141,380706,Regular astigmatism,outcome
138,141,438688,Sarcoidosis,outcome
138,141,4169984,Scar,outcome
138,141,141932,Senile hyperkeratosis,outcome
138,141,196236,Septic shock,outcome
138,141,254443,Sjögren's syndrome,outcome
138,141,36713918,Somatic dysfunction of lumbar region,outcome
138,141,443172,"Splinter of face, without major open wound",outcome
138,141,81151,Sprain of ankle,outcome
138,141,72748,Strain of rotator cuff capsule,outcome
138,141,378427,Tear film insufficiency,outcome
138,141,134461,Tietze's disease,outcome
138,141,437264,Tobacco dependence syndrome,outcome
138,141,4234533,Tonsillitis,outcome
138,141,4030042,Toxic goiter,outcome
138,141,81893,Ulcerative colitis,outcome
138,141,194083,Vaginitis and vulvovaginitis,outcome
138,141,140641,Verruca vulgaris,outcome
138,141,380038,Viral conjunctivitis,outcome
138,141,4291005,Viral hepatitis,outcome
138,141,4248870,Visceroptosis,outcome
138,141,440193,Wristdrop,outcome
138,141,4115367,Wrist joint pain,outcome
142,140,434165,Abnormal cervical smear,outcome
142,140,436409,Abnormal pupil,outcome
142,140,199192,Abrasion and/or friction burn of trunk without infection,outcome
142,140,4088290,Absence of breast,outcome
142,140,4092879,Absent kidney,outcome
142,140,436634,Acariasis,outcome
142,140,44783954,Acid reflux,outcome
142,140,75911,Acquired hallux valgus,outcome
142,140,137951,Acquired keratoderma,outcome
142,140,77965,Acquired trigger finger,outcome
142,140,376707,Acute conjunctivitis,outcome
142,140,4103640,Amputated foot,outcome
142,140,432595,Amyloidosis,outcome
142,140,73241,Anal and rectal polyp,outcome
142,140,437082,Ankylosing spondylitis,outcome
142,140,77650,Aseptic necrosis of bone,outcome
142,140,378424,Astigmatism,outcome
142,140,374923,Bell's palsy,outcome
142,140,4110709,Benign epithelial neoplasm of skin,outcome
142,140,133655,Burn of forearm,outcome
142,140,73560,Calcaneal spur,outcome
142,140,434327,Cannabis abuse,outcome
142,140,4213540,Cervical somatic dysfunction,outcome
142,140,381581,Chalazion,outcome
142,140,140842,Changes in skin texture,outcome
142,140,438531,Chondromalacia,outcome
142,140,81378,Chondromalacia of patella,outcome
142,140,432303,Cocaine abuse,outcome
142,140,4201390,Colostomy present,outcome
142,140,46269889,Complication due to Crohn's disease,outcome
142,140,134438,Contact dermatitis,outcome
142,140,78619,Contusion of knee,outcome
142,140,201606,Crohn's disease,outcome
142,140,260134,Croup,outcome
142,140,76786,Derangement of knee,outcome
142,140,4115402,Difficulty sleeping,outcome
142,140,443767,Disorder of eye due to diabetes mellitus,outcome
142,140,45757370,Disproportion of reconstructed breast,outcome
142,140,433111,Effects of hunger,outcome
142,140,441589,Endocarditis,outcome
142,140,200775,Endometrial hyperplasia,outcome
142,140,433527,Endometriosis,outcome
142,140,73008,Enthesopathy,outcome
142,140,4249170,Epicondylitis,outcome
142,140,4170770,Epidermoid cyst,outcome
142,140,4345472,Epstein-Barr virus disease,outcome
142,140,4092896,Feces contents abnormal,outcome
142,140,259995,Foreign body in orifice,outcome
